Subject Code,Course Number,Course Title,Description,Prerequisites,Lecture Hours,Repeat Status,Grade Mode,Schedule Type
SECR,7203,Advanced Intelligence - Theory and Policy,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7205,Social Media Intelligence,"The course explains the role social media intelligence (SOCMINT) plays within the Intelligence Community. It is not a technical course, though there will be some introductory materials towards technical intelligence collection. It is meant to explore how SOCMINT is used as a part of open-source intelligence collection. The course also examines the role SOCMINT plays within the different intelligence components of the United States Intelligence Community (USIC). The influx of technology, especially artificial intelligence, is also explained in relationship to social media analysis. Finally, privacy concerns, ethnics, norms, and national laws are explored in relation to SOCMINT.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7206,Counterintelligence: Theory and Practice,"This course delves into the intricate world of counterintelligence, offering a balanced mix of theoretical foundations and practical applications. Designed for advanced students who are keen on exploring the depths of counterintelligence strategies and operations, this course is a journey through the multifaceted challenges and ethical considerations inherent in the field.  Some of the topics to be explored include the fundamentals and challenges of counterintelligence, counterintelligence theory and planning, and offensive and defensive counterintelligence operations.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7208,Strategic Intelligence,"This course explores the importance of strategic intelligence, offering students an in-depth understanding of its principles, methodologies, and real-world applications. Aimed at those interested in the fields of intelligence and national security, global policy, and international affairs, the course explores the crucial role of strategic intelligence in gaining decision advantage and shaping government policies (e.g., economic, military, foreign policy) on a global scale. A significant focus is on the pivotal role of strategic intelligence in strategic decision making, emphasizing how it guides leaders in navigating complex geopolitical landscapes and making critical decisions with long-term implications.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7300,Theories of Cyberwar,"Explains the different theories about cyberwar, including the debate on whether such a concept should even exist. Thus, the first part of this course discusses in detail the conceptualization of cyberwar. The course then pursues several schools of thought on the causes and consequences of cyberwar, including the cybersecurity dilemma, the cyber offense-defense balance, and democratic peace theory and cyberconflict, and cyber-deterrence. Additionally, students are exposed how theory differs from practice in the cyber domain. In other words, how does military doctrine differentiate theories of cyberwar from academic disciplines? Throughout the course, students are also exposed to technical papers, cyberwar through information operations, as well as cyber intelligence and policy.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7301,U.S. Cyber Strategy and Policy,"This course is the primary policy course for strategic cybersecurity studies. It is designed to analyze the U.S. cyber strategies of different agencies and departments. Specifically, it analyzes The National Security Strategy as it pertains to cyber and influence operations; The Department of Defense cyber strategy; The Department of Homeland Security cyber strategy and several other major defense related departments. Additionally, the Armed Services military doctrines on cyber policy are illustrated, including the relevant US doctrine on information warfare. Finally, academic analysis covering the doctrines of defend forward, persistent engagement, and the U.S.’ approach to influence operations are discussed.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7302,Comparative Cyber Policy: NATO,"An in-depth exploration of cyber policy across NATO member countries, examining the similarities, differences, and collaborative efforts in their cyber strategies, legislations, and defense mechanisms. Students analyze how these nations address cyber threats, protect critical infrastructure, and cooperate within the NATO framework. The course also delves into the geopolitical implications of cyber policies, their impact on international relations, and the future of collective digital defense strategies in the context of NATO.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7303,Comparative Cyber Policy: U.S. Adversaries,"A comprehensive exploration of the cyber policies and strategies of key strategic adversaries of the United States: Russia, China, Iran, North Korea, and various non-state terrorist and criminal actors. Designed for advanced students specializing in intelligence, international relations, and national security, this course delves into the complex and nuanced world of global cyber conflict and competition. Throughout the course, students critically examine and compare the cyber strategies of these adversaries. They explore the unique historical, cultural, and political contexts that shape each actor’s approach to cyber operations. The course covers a range of topics, including state-sponsored cyber espionage, cyber warfare tactics, information warfare, and the use of cyber capabilities by non-state actors for terrorism and criminal activities.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7304,Cyber Intelligence: Policy and Theory,"A comprehensive and in-depth exploration of cyber intelligence, focusing on the identification and analysis of threat actors, the strategies and complexities of cyber deterrence, and the challenges of cyber attribution. Designed for advanced students who are aiming to become experts in the field of cybersecurity and intelligence, this course equips them with the policy and theoretical knowledge and skills necessary to navigate the sophisticated landscape of contemporary cyber threats. The course analyzes the international order concerning cyber intelligence, and places the global realm within the context of U.S. national security.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7305,Information Operations and Warfare,"This course analyzes information warfare and information operations from theory to practice. It starts with a introduction to information warfare (IW) and then moves directly into influence operations. Close attention is paid to all aspects of IW, but especially social media operations, cyber-enabled influence operations, command and control operations, and electronic warfare. Special emphasis is placed upon how IW fits within kinetic conflict, the connection between intelligence and influence operations, and IW’s connection to cyber operations. Finally, this course examines U.S. policy and doctrine according to the literature and juxtaposed to U.S. adversaries, especially China and Russia.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7308,The Psychology of Cyberspace,"Cyber-psychology studies the way people interact with technology and how technological tools effect the way people feel, think, and behave both online and offline. This course introduces theories of psychology and particularly cyber-psychology to help students gain a comprehensive understanding of the dynamics between human cognition and cyberspace. Topics include: political persuasion, associative learning, social engineering, social media, cybersecurity, political activism, and more. Also discussed are how human perception, learning, emotion, motivation, and belief systems are prone to online manipulation and what the implications are when it comes to social-political behaviors.  Lastly, the course explores how state actors and non-state actors may take advantages of cyberspace to manipulate cognition, shape perceptions, and direct behaviors of their targeted audience.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7309,Social Media Psychology and Propaganda Operations,"Introduction to the theory and practice of propaganda operations with an emphasis on the role of new technology such as social media and the internet in propaganda and persuasion.  The course examines propaganda operations on social media through different theoretical perspectives, including political psychology, political communication, political persuasion, and political behavior. Students are acquainted with both classic and frontier research on how propaganda interacts with information technology, war, political violence, and political campaign. Further discussed is how social media may influence individual behavior through the lens of social-political psychology. Additionally, cases on propaganda operations on social media include American presidential election campaign; information campaign between the United States and Russia; propaganda as a tool to manipulate public opinion in China, Russia, the United States, and other countries; terrorist group and other non-state actors’ use of propaganda, and more.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7601,Introduction to Statistical Analysis for Security Studies,Introduction to the foundational statistical analysis techniques for security studies. The first part of the course focuses on the importance and relevance of statistical analysis techniques for security studies. The second part of the course examines descriptive statistical analysis techniques. The next part of the course covers hypothesis testing and correlation and regression analysis. Then the course examines maximum likelihood estimation techniques. The last part of the course focuses on applying statistical analysis techniques to security studies data.,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7602,Introduction to Qualitative Methods: Process-Tracing and Case-Study Analysis,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7603,Advanced Statistical Analysis for Security Studies,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7604,Machine Learning and Security Analysis,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7605,Introduction to Data Analytics and Data Science,"An introduction to data analytics and builds upon the introduction to statistics course. This course provides students with an understanding of some concepts that underline data analysis and familiarize students with some more advanced statistical techniques and math skills for social scientists. The course starts with essential notions of probability theory and statistics such as descriptive statistics, probability distributions, Bayes’ Rule, and sampling distributions. It then introduces advanced concepts of quantitative analysis such as point estimation, confidence intervals, hypothesis testing, causal inference, statistical significance, and data mining. Next, the course covers techniques in modern data analysis focusing on bivariate and multivariate ordinary least squares regressions and data visualization. Also discussed is how to deal with different types of variables and data generating process.  These concepts are illustrated with applications drawn from frontier research. Additionally, predictive methods and forecasting are covered. Finally, instructions are provided on the use of R language and opportunities for students to perform hands-on, self-directed empirical analysis.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7606,Advanced Data Science,"Introduces some advanced topics in statistical modeling and data science. The course covers a broad range of topics, starting from diagnostics and variations of the ordinary least-squares regressions such as non-normality, nonlinearity, nonconstant error variance, collinearity, and more. The course then proceeds to maximum likelihood estimations and related models such as the Logit regression and Probit regression. It further investigates time-series-cross-sectional data, multilevel models with random effects and fixed effects, and event-history modeling techniques. Finally, causal inference methods such as A/B testing, Difference-in-Difference estimation, and matching are discussed.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7700,Introduction to GIS for Security Studies,"An introduction to Geographic Information Systems (GIS) and the application of GIS techniques in security studies. The course first introduces the basic GIS concepts and components, such as geographic coordinate systems, spatial features (location, size, and shape) and attributes, geocoding, georeferencing, and more. Then the course moves on to common spatial data models and basic data analysis, including vector data analysis and raster data analysis. Further, it examines map projections, spatial data manipulations, and data visualization. Also discussed is the application of GIS methods in frontier research in security studies and political science in general. This course also introduces software and necessary skills and techniques for students to conduct hands-on GIS analysis including ArcGIS and R. Students learn through both theories and skills-based GIS exercise.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7701,Advanced GIS for Security Studies,"An intermediate-level course of Geographic Information Systems (GIS) and spatial analysis, with a focus on the application in the field of intelligence and defense studies. The course examines spatial regressions and the implementation of spatial regressions in R.  First discussed is spatial data transformation and spatial autocorrelation, as well as the general use of spatial econometrics in political science. Then spatial autoregression and explore spatial interdependence. Finally, the course incorporates time into the analysis and discuss spatial-temporal autoregressive models. The course also provides hands-on opportunities for students to carry out self-directed spatial analysis projects in R.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7702,Social Media Analysis,"Introduction to various text analysis methods for students to research social media content. Both theoretical and applied realms of text analysis with a focus on the application of text analysis in frontier research in social media studies are discussed.  The course first introduces various social media collection methods, such as the use of API and web scraping algorithms. Then it proceeds to the pre-processing and manipulation of social media data. Following are introduced various methods and algorithms for analyzing social media data, including text classification, clustering, topic modeling, sentimental analysis, and more.  The course also discusses various tools for handling text data in different languages. Further, frontier social media research for students to better understand the application of text analysis in social sciences are explored. Instructions on the use of Python language and opportunities for students to perform hands-on, self-directed social media analysis projects are provided.",Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SECR,7990,Advanced Research in Security Studies,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Satifactory/Unsatisfactory,Independent Study
SECR,9900,Integrated Research for Intelligence and Security Studies,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Satisfactory/Unsatisfactory,Independent Study
SECR,9901,Dissertation Prospectus,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Satisfactory/Unsatisfactory,Directed Study (one-to-one)
SECR,9902,Dissertation Research (1 to 9 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Satisfactory/Unsatisfactory,Dissertation
SECR,9903,Defense Preparation and Presentation,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Satisfactory/Unsatisfactory,Dissertation
SCCP,5601,Senior Comprehensive Case Portfolio Series,,Prerequisites not found,1,Repeat Status not found,Satisfactory/Unsatisfactory,Lecture
MPHS,8200,Integration Social and Behavioral Theory into Public Health,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHS,8300,Social Determinants of Health and Health Disparities,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MPHS,8400,"Social Behavioral Change at Individual, Household, and Community Levels",,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MPHS,8500,Implementation and Sustainability of Community-Based Health Programs,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MPHS,8600,Research Design in Social and Behavioral Sciences,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MPHS,8700,Cancer Epidemiology,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MPHS,8800,Introduction to Cancer Prevention and Control,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MPHS,8900,"Prevention, Rehabilitation, and System Change among Incarcerated Adult Offenders",,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MPHS,9000,Public Health Issues in Juvenile Detention Centers,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOSC,3001,Methods in Social Science,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Directed Study (one-to-one), Asynchronous Instruction"
SOSC,3002,Quantitative Analysis in Social Sciences,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Directed Study (one-to-one), Asynchronous Instruction"
SOSC,3003,Qualitative Analysis in Social Sciences,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Directed Study (one-to-one), Asynchronous Instruction"
SOSC,3950,Selected Topics in Social Science (Variable Title) (0 to 6 Credit Hours),,Prerequisites not found,0 to 6,Repeat Status not found,"Normal, Audit","Lecture, Directed Study (one-to-one), Asynchronous Instruction"
SOSC,4950,Selected Topics in Social Sciences (0 to 6 Credit Hours),,Prerequisites not found,0 to 6,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Directed Study (one-to-one), Asynchronous Instruction"
SOSC,4960,Social Science Undergraduate Internship (0 to 12 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Normal, Audit",Internship/Practicum
SOWK,1101,Introduction to Social Work Practices,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Asynchronous Instruction, Internship/Practicum, Thesis, Dissertation"
SOWK,2100,Social Welfare History and Philosophy,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,2102,Fundamentals of Social Work Practice,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,2950,Selected Topics (1 to 3 Credit Hours),,Prerequisites not found,1 to 3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,3300,Human Behavior in the Social Environment I,,(,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,3301,Human Behavior in the Social Environment II,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,3331,Youth and Society,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,3375,"Sociology of Death, Grief, and Caring","Examines the phenomenon of death as it relates to the social structure of selected cultures; the patterns of social interaction which surround and give meaning to various aspects of death, loss, grief, and caring; and the plans of action which individuals and societies develop to guide them as they confront death.",(,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOWK,3400,Social Work Practice I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,3401,Generalist Practice in Groups,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,3402,Generalist Practice in Communities,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,3500,Social Welfare Policy,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOWK,3501,Child and Family Welfare,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,3600,Social Work Research I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,3601,Social Work Research II,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,3950,Selected Topics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,4421,Gerontology,,SOWK 1111 >= D or,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,4601,Integrated Seminar I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,4602,Integrative Seminar II,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOWK,4701,Field Placement I,,Prerequisites not found,6,Repeat Status not found,Satisfactory/Unsatisfactory,Internship/Practicum
SOWK,4702,Field Placement II,,Prerequisites not found,6,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
SOWK,4950,Selected Topics (0 to 3 Credit Hours),,Prerequisites not found,0 to 3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
SOWK,4960,Undergraduate Internship,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
SOWK,4990,Undergraduate Research (1 to 3 Credit Hours),,Prerequisites not found,1 to 3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
SOCI,1101,Introduction to Sociology,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis"
SOCI,1101,H - Honors: Introduction to Sociology,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Asynchronous Instruction"
SOCI,1103,Introduction to Behavioral and Social Science,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F), Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
SOCI,1160,Social Problems Analysis,,(SOCI1101 >= C or SOCI1101H >= C or SOC101 >= C or SOCI1103 >= C or PSYC1103 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction"
SOCI,2241,Social and Cultural Diversity,,(SOCI1101 >= C or SOCI1101H >= C or SOC101 >= C or SOCI1103 >= C or PSYC1103 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis"
SOCI,2950,Selected Topics (1 to 3 Credit Hours),,(SOCI1101 >= C or SOCI1101H >= C or SOC101 >= C or SOCI1103 >= C or PSYC1103 >= C),1 to 3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
SOCI,3000,Criminology,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Asynchronous Instruction"
SOCI,3001,Methods in Social Research I,"An introduction to the scientific method in social research; logic of scientific inquiry; relationship between theory and research; logic of sampling; modes of observation (experiments, survey research, field research, evaluation research); and ethics in social research.",(,3,Repeat Status not found,"Normal, Audit",Lecture
SOCI,3002,Methods in Social Research II,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOCI,3003,Qualitative Research Methods,,(,3,Repeat Status not found,"Normal, Audit",Lecture
SOCI,3187,Sociology of Murder,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOCI,3303,Sociology of the Family,,(,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,3317,Sociology of Health and Illness,,(,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,3320,Sociology of Aging,,(,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,3323,Sociology of Popular Culture,,(,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,3330,Social Deviance,,(,3,Repeat Status not found,"Normal, Audit","Lecture, Independent Study, Asynchronous Instruction"
SOCI,3331,Youth and Society,,(,3,Repeat Status not found,"Normal, Audit",Lecture
SOCI,3336,"Women, Crime and the Criminal Justice System",,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SOCI,3340,Social Stratification,,(,3,Repeat Status not found,"Normal, Audit",Lecture
SOCI,3373,Social Psychology,,(,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,3375,"Sociology of Death, Grief and Caring",,(,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,3380,Sociological Theory,Critical examination of the modern grounding of sociological theory based on the works of classical theorists and the emergence of contemporary theoretical paradigms.,(,3,Repeat Status not found,"Normal, Audit",Lecture
SOCI,3442,Identity and Social Change,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,3600,Victimology and Victimization,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"N- Normal (A, B, C, D, F)",Lecture
SOCI,3950,Selected Topics (0 to 3 Credit Hours),,Prerequisites not found,0 to 3,Repeat Status not found,"Normal, Audit","Lecture, Independent Study, Asynchronous Instruction"
SOCI,4285,Sociology of Sport,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,4317,Sociology of Health Care,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,4336,Gender and Victimization,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Directed Study (one-to-one), Asynchronous Instruction"
SOCI,4385,Sociology of Religion,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Directed Study (one-to-one), Asynchronous Instruction"
SOCI,4413,Sociology of Education,"This course focuses on the relationship between education and society in the United States, including public and private education in America. Particular emphsis will be placed on application of sociological theories and insights to the advancement of the goal of increased effectiveness of schools, teachers and students.",(,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,4421,Gerontology,,(,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,4433,Juvenile Delinquency and Justice,,(,3,Repeat Status not found,"Normal, Audit",Lecture
SOCI,4436,Obedience and Authority,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Directed Study (one-to-one), Asynchronous Instruction"
SOCI,4441,Racial and Ethnic Minority Groups,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Directed Study (one-to-one), Asynchronous Instruction"
SOCI,4442,Gender and Society,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SOCI,4443,Social Movements,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Directed Study (one-to-one), Asynchronous Instruction"
SOCI,4451,Sociology of Work and Occupation,"An analysis of the social dimensions of work, the labor process, occupations and professions. Other topics covered include the social meaning and organization of work, and the relationships between the structuring of work, social mobility, and social stratification.",Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Asynchronous Instruction"
SOCI,4653,Sociology of Golf,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Directed Study (one-to-one), Asynchronous Instruction"
SOCI,4723,Senior Sociology Capstone,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group"
SOCI,4950,Selected Topics (0 to 3 Credit Hours),,Prerequisites not found,0 to 3,Repeat Status not found,"Normal, Audit",Lecture
SOCI,4960,Undergraduate Internship (1 to 3 Credit Hours),,Prerequisites not found,1 to 3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
SOCI,4990,Undergraduate Research,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
SOCI,6436,Intimate Partner Violence,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Grade Mode not found,Schedule Type not found
SPAN,1001,Elementary Spanish I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SPAN,1002,Elementary Spanish II,,SPAN 1001 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SPAN,2001,Intermediate Spanish I,,SPAN 1002 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SPAN,2002,Intermediate Spanish II,,SPAN 2001 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SPAN,2950,Studies in Hispanophone Culture,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SPAN,3100,Conversational Spanish,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,3150,Spanish for Heritage Speakers,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SPAN,3211,Spanish-American Civilizations I (Pre-Columbian - 1821),,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,3212,Spanish-American Civilizations II (1821 - Present),,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,3220,The Culture and Civilization of Spain,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,3300,Spanish Composition,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,3510,Introduction to Literature,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,3520,Spanish American Theater,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,3610,Spanish for Business,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,3620,Spanish for the Medical Professions,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,3950,Studies in Hispanophone Culture,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Seminar - Small Group"
SPAN,4100,Advanced Conversational Spanish,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
